Date,Type,Link
2020-12-12 17:22:16,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743152255349923840
2020-12-12 10:37:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743432126852603904
2020-12-11 19:26:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743152255349923840?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6743152255349923840%2C6743223803444240384%29
2020-12-11 11:37:24,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6743112091768508417
2020-12-11 11:34:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743125753837236224
2020-12-11 09:58:00,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742770568254287872
2020-12-11 09:57:54,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743095943605866496
2020-12-11 07:59:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742645141955219461
2020-12-10 17:48:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742693305852690433
2020-12-10 16:34:17,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740639799482318848
2020-12-10 10:57:14,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742704877148880896
2020-12-09 18:13:05,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6742498674242281472
2020-12-09 13:49:41,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742428143652544512
2020-12-09 13:36:57,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742405853858603008
2020-12-09 10:22:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740840337977167872
2020-12-09 09:07:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6742152943983763456
2020-12-08 17:36:24,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741058881125986304
2020-12-08 17:36:17,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741740805632925696
2020-12-08 13:46:54,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742066693796872193
2020-12-08 10:54:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742013501423828992
2020-12-08 09:14:52,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741968876894072832
2020-12-07 14:28:54,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741429634556076032
2020-12-05 08:21:35,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740210771868884994
2020-12-05 08:21:01,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6739959176602148864
2020-12-04 13:59:30,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739856981437296640
2020-12-04 13:59:28,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740243491101708288
2020-12-04 13:59:22,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739575641022230528
2020-12-03 18:09:35,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738301234370891776
2020-11-26 17:50:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735183778852950016?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6735183778852950016%2C6737644289435734016%29
2020-11-23 16:40:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734901251215032320?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6734901251215032320%2C6734909318627434496%29
2020-11-23 12:18:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6736607986497728512
2020-11-23 12:18:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734588397127577600
2020-11-23 12:17:09,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6736542927905939456
2020-11-23 10:29:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6736315311588462593
2020-11-23 10:29:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6736557339098308608
2020-11-23 10:29:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6736562923520483328
2020-11-23 10:29:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734465321194835969
2020-11-23 10:29:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735680073036304384
2020-11-23 08:31:29,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6736548953342537728
2020-11-22 17:55:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732580036387373056
2020-11-22 16:30:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A2825491
2020-11-21 19:29:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735938991121596416
2020-11-20 22:29:54,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6731468294122942464
2020-11-20 22:27:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734359754191187968
2020-11-20 12:39:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734675490864410629
2020-11-20 09:23:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735459231127920640
2020-11-19 10:12:37,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734998125003591680
2020-11-19 10:12:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735089363044048896
2020-11-19 07:22:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734879744900370432
2020-11-19 07:22:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735089849436663809
2020-11-18 07:05:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734465321194835969?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6734465321194835969%2C6734493631471771648%29
2020-11-17 20:40:09,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734564562625982464
2020-11-17 20:39:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734545913152376832
2020-11-17 08:01:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734365610572034048
2020-11-16 17:46:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734152432391122944
2020-11-16 14:56:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733997790969552896
2020-11-16 14:56:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6733756037947543552
2020-11-16 14:56:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733115853363048448
2020-11-16 14:56:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733657348868505600
2020-11-16 14:56:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733663289705857024
2020-11-16 08:57:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6730259675935232000
2020-11-16 08:54:48,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733742464160673792
2020-11-16 06:43:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733974788634673152
2020-11-15 21:20:49,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733822413080981504
2020-11-15 17:11:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733788064772055040
2020-11-15 17:10:36,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733787706574303232
2020-11-15 15:05:24,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730329874055081986
2020-11-15 15:04:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733122154465935360
2020-11-15 15:04:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733657036497727488
2020-11-13 17:21:39,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733019924735791104
2020-11-13 12:22:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6732985314178076672
2020-11-13 10:38:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732901348154597376
2020-11-12 21:19:45,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732693017448239104
2020-11-12 14:09:25,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732638451646136321
2020-11-12 08:29:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6732561584658427905
2020-11-12 07:30:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732424676011859968
2020-11-11 16:35:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732328178334896128
2020-11-11 13:04:15,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732248818919755776
2020-11-11 13:04:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6732229692369223680
2020-11-11 11:03:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732245804783812608
2020-11-11 09:49:21,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732142135061082112
2020-11-10 12:59:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6731878144891994112?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6731878144891994112%2C6731910059170836480%29
2020-11-09 18:49:45,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729604293852196874
2020-11-09 11:33:22,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727111597979967488
2020-11-07 12:49:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730157369851985920
2020-11-07 12:12:30,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730670864020324352
2020-11-07 12:00:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730610838945755136
2020-11-07 10:47:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730756202025897984
2020-11-06 20:35:39,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729240462198087683
2020-11-06 20:35:25,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730081893284372480
2020-11-06 17:49:19,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730518495613763584
2020-11-06 17:48:46,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730531564628828161
2020-11-06 10:10:45,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730404694256054272
2020-11-05 16:45:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6730087577157701632
2020-11-05 16:45:13,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730061132364619776
2020-11-05 16:44:14,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730150015869710337
2020-11-05 16:22:37,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730140002040262656
2020-11-05 11:47:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729755373579841536
2020-11-05 11:46:55,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729240467260637186
2020-11-04 12:08:31,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729716358889684992
2020-11-03 20:18:32,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729465113973207040
2020-11-03 08:26:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729130972295565312
2020-11-03 08:26:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6729297702242279424
2020-11-02 19:08:23,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729072001505357826
2020-11-02 10:50:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728979478078337025
2020-10-31 20:21:25,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728397552829423617
2020-10-31 11:34:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727288239889137664
2020-10-31 07:39:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728030293573349376
2020-10-31 07:37:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727503735922180096?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6727503735922180096%2C6727521188526002176%29
2020-10-30 17:41:13,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727972053376385024
2020-10-30 09:48:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6727865030118776832
2020-10-29 10:27:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727491092507320320
2020-10-29 10:27:01,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6727514991626379265
2020-10-29 06:02:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724872662809632771
2020-10-28 18:42:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727242044005265408
2020-10-28 09:24:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726962808015138816
2020-10-27 14:34:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726822120589996032
2020-10-27 08:15:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726765722212597760
2020-10-27 07:29:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726515291938992129
2020-10-27 07:28:35,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726752259989897217
2020-10-26 12:08:05,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726055395497959424
2020-10-26 11:38:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6726439719355338752
2020-10-25 07:02:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721458363625967616
2020-10-24 17:58:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725054716448972800
2020-10-24 09:06:52,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725686747168071680
2020-10-23 16:19:19,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725422154869014529
2020-10-23 15:07:19,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725394067389235200
2020-10-22 19:35:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725003388662153216
2020-10-22 14:09:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725000495250894848
2020-10-22 08:11:37,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724578445101195264
2020-10-22 07:22:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724373773925052416
2020-10-21 19:19:00,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724730370069184512
2020-10-21 17:11:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724715064408047616
2020-10-21 10:54:03,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724292886218731520
2020-10-20 17:47:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724250290847023104
2020-10-20 17:45:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724267616061521920
2020-10-20 17:26:14,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6724352042925740032
2020-10-20 12:52:51,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6724242443820158976
2020-10-20 10:00:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723424048631582720
2020-10-20 09:05:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723971486236909568
2020-10-20 08:09:20,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723966958695530496
2020-10-20 08:07:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724225609171537920
2020-10-20 08:06:55,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724225401293455360
2020-10-18 19:20:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722813649267761152?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6722813649267761152%2C6723331109213487104%29
2020-10-18 19:20:29,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722813649267761152
2020-10-17 16:38:48,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723261284839628800
2020-10-17 15:57:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723200183959646208
2020-10-17 11:44:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6722972100451205120
2020-10-17 11:43:23,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722336119322632198
2020-10-16 13:48:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722482260265754624
2020-10-16 13:48:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722572510430318592
2020-10-16 11:20:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722794699553349632
2020-10-16 07:34:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722584696582135808
2020-10-15 18:37:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6722539595306729472
2020-10-15 18:36:51,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722522652176633856
2020-10-15 12:26:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721098267104464896
2020-10-15 12:26:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721882056693035008?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6721882056693035008%2C6722034802553368576%29
2020-10-15 12:26:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721882056693035008
2020-10-15 12:05:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722264813533184000
2020-10-15 10:12:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722392268835209216
2020-10-15 09:00:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721864549445771264?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6721864549445771264%2C6722144283358572547%29
2020-10-15 08:48:54,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722412646966013953
2020-10-15 07:06:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721864549445771264
2020-10-15 07:06:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721867835594862592
2020-10-15 07:06:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721882453830705152
2020-10-14 18:16:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6722175109269999616
2020-10-14 14:15:52,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722127012401696768
2020-10-14 06:23:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720989583334531072?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6720989583334531072%2C6721811427050561536%29
2020-10-14 06:20:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721733914177667072?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6721733914177667072%2C6721892928572166144%29
2020-10-14 06:19:20,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721891252343857152
2020-10-13 19:30:29,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721526002838720512
2020-10-13 19:20:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720988595362045952
2020-10-13 14:19:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6721770818969333760
2020-10-12 16:09:20,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6721162904109924352
2020-10-12 10:11:15,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6721321090687283200
2020-10-11 19:27:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720989583334531072
2020-10-11 19:27:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720631490935361536
2020-10-11 15:03:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720399426164178944?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6720399426164178944%2C6721066208491298816%29
2020-10-11 07:28:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720161049930170368
2020-10-11 07:28:30,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720161045853302787
2020-10-10 16:41:50,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720471420587061248
2020-10-10 13:08:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720471420587061248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6720471420587061248%2C6720651384389156864%29
2020-10-09 23:14:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6720235661686824960?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6720235661686824960%2C6720306246425051137%29
2020-10-09 10:54:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6720235661686824960
2020-10-09 10:32:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720218131601657856
2020-10-09 07:26:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6720218131601657856?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6720218131601657856%2C6720224787706249217%29
2020-10-08 12:36:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6719708714540113920
2020-10-08 12:36:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719718787882602496
2020-10-08 11:26:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719533913447944192
2020-10-07 14:29:42,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6719592399624015873
2020-10-07 14:28:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719606109100941312
2020-10-07 11:43:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6719565042343399424
2020-10-07 10:45:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719533781906202624
2020-10-07 09:05:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719315925914456064
2020-10-07 09:05:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6719312531304841217
2020-10-07 09:05:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719171537770991616
2020-10-07 08:48:56,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719075573420855296
2020-10-07 06:37:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719493441396457472
2020-10-06 20:45:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719315925914456064?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6719315925914456064%2C6719323433525739520%29
2020-10-06 15:19:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718132355300687872
2020-10-06 15:19:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718980640374611968
2020-10-06 09:15:46,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718094071107223552
2020-10-06 09:15:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718094071107223552?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6718094071107223552%2C6718523431861702656%29
2020-10-06 09:15:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719143252898938880
2020-10-05 17:31:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718900077936689152?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6718900077936689152%2C6718912150708072448%29
2020-10-05 13:41:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718849142623358976
2020-10-05 10:21:16,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718799473406984192
2020-10-05 08:06:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718131002004316160
2020-10-05 07:17:08,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718348721446252544
2020-10-05 05:08:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718038997286866944
2020-10-04 14:59:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6714807239120613376
2020-10-04 13:18:37,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718490362081632256
2020-10-03 14:00:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718131002004316160?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6718131002004316160%2C6718142890238889984%29
2020-10-03 09:20:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6717791186783924224
2020-10-03 09:20:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718039605221883904
2020-10-03 09:20:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6717776951962079232
2020-10-03 09:20:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6717760878575448064
2020-10-03 09:19:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6718047745816494080
